concept:name,time:timestamp,case:concept:name
Permit APPROVED by ADMINISTRATION,2018-04-20 11:46:19+00:00,request for payment 26193
Permit APPROVED by ADMINISTRATION,2018-04-20 11:46:19+00:00,request for payment 26191
Permit APPROVED by BUDGET OWNER,2018-04-20 12:25:13+00:00,request for payment 47482
Permit FINAL_APPROVED by SUPERVISOR,2018-04-20 12:53:13+00:00,request for payment 38547
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-20 12:54:08+00:00,request for payment 68174
Request For Payment SUBMITTED by EMPLOYEE,2018-04-20 13:28:19+00:00,request for payment 46946
Request For Payment APPROVED by ADMINISTRATION,2018-04-20 13:28:31+00:00,request for payment 46946
Permit SUBMITTED by EMPLOYEE,2018-04-20 13:49:03+00:00,request for payment 26231
Permit APPROVED by ADMINISTRATION,2018-04-20 13:49:08+00:00,request for payment 26231
Permit FINAL_APPROVED by SUPERVISOR,2018-04-20 14:03:17+00:00,request for payment 26231
Permit SUBMITTED by EMPLOYEE,2018-04-20 19:38:25+00:00,request for payment 28985
Permit APPROVED by ADMINISTRATION,2018-04-20 19:38:30+00:00,request for payment 28985
Request Payment,2018-04-21 09:11:49+00:00,request for payment 68174
Request For Payment SUBMITTED by EMPLOYEE,2018-04-21 18:27:28+00:00,request for payment 24822
Request For Payment APPROVED by ADMINISTRATION,2018-04-21 18:27:43+00:00,request for payment 24822
Request For Payment SUBMITTED by EMPLOYEE,2018-04-21 18:40:49+00:00,request for payment 24840
Request For Payment APPROVED by ADMINISTRATION,2018-04-21 18:40:58+00:00,request for payment 24840
Request For Payment SUBMITTED by EMPLOYEE,2018-04-21 18:51:03+00:00,request for payment 28985
Request For Payment APPROVED by ADMINISTRATION,2018-04-21 18:53:00+00:00,request for payment 28985
Permit SUBMITTED by EMPLOYEE,2018-04-21 20:24:13+00:00,request for payment 38563
Permit REJECTED by ADMINISTRATION,2018-04-21 20:24:39+00:00,request for payment 38563
Permit SUBMITTED by EMPLOYEE,2018-04-22 10:26:15+00:00,request for payment 17075
Permit APPROVED by ADMINISTRATION,2018-04-22 10:26:17+00:00,request for payment 17075
Request Payment,2018-04-22 17:04:44+00:00,request for payment 31980
Permit SUBMITTED by EMPLOYEE,2018-04-22 18:46:26+00:00,request for payment 29025
Permit REJECTED by EMPLOYEE,2018-04-23 06:49:03+00:00,request for payment 38563
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 07:32:46+00:00,request for payment 49713
Permit FINAL_APPROVED by SUPERVISOR,2018-04-23 07:33:08+00:00,request for payment 49713
Permit SUBMITTED by EMPLOYEE,2018-04-23 08:11:09+00:00,request for payment 38563
Permit APPROVED by ADMINISTRATION,2018-04-23 08:11:18+00:00,request for payment 38563
Permit FINAL_APPROVED by SUPERVISOR,2018-04-23 08:13:58+00:00,request for payment 38563
Permit APPROVED by BUDGET OWNER,2018-04-23 08:14:41+00:00,request for payment 26103
Permit FINAL_APPROVED by SUPERVISOR,2018-04-23 08:21:13+00:00,request for payment 45820
Permit FINAL_APPROVED by SUPERVISOR,2018-04-23 08:21:29+00:00,request for payment 28985
Permit FINAL_APPROVED by SUPERVISOR,2018-04-23 08:24:02+00:00,request for payment 47449
Permit SUBMITTED by EMPLOYEE,2018-04-23 08:39:50+00:00,request for payment 49869
Permit APPROVED by ADMINISTRATION,2018-04-23 08:39:55+00:00,request for payment 49869
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 08:41:47+00:00,request for payment 36194
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 08:51:02+00:00,request for payment 28985
Permit SUBMITTED by EMPLOYEE,2018-04-23 08:51:21+00:00,request for payment 23411
Permit APPROVED by ADMINISTRATION,2018-04-23 08:51:25+00:00,request for payment 23411
Request For Payment SUBMITTED by EMPLOYEE,2018-04-23 08:52:43+00:00,request for payment 38563
Request For Payment APPROVED by ADMINISTRATION,2018-04-23 08:52:56+00:00,request for payment 38563
Permit SUBMITTED by EMPLOYEE,2018-04-23 09:01:43+00:00,request for payment 23432
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 09:02:05+00:00,request for payment 24822
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 09:03:31+00:00,request for payment 24840
Permit APPROVED by ADMINISTRATION,2018-04-23 09:03:43+00:00,request for payment 23432
Permit FINAL_APPROVED by SUPERVISOR,2018-04-23 09:39:04+00:00,request for payment 17075
Request For Payment SUBMITTED by EMPLOYEE,2018-04-23 09:44:46+00:00,request for payment 36990
Request For Payment APPROVED by ADMINISTRATION,2018-04-23 09:46:39+00:00,request for payment 36990
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 10:31:02+00:00,request for payment 38563
Request For Payment APPROVED by BUDGET OWNER,2018-04-23 11:37:43+00:00,request for payment 36990
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 12:21:28+00:00,request for payment 21611
Permit SUBMITTED by EMPLOYEE,2018-04-23 12:21:44+00:00,request for payment 23451
Permit APPROVED by ADMINISTRATION,2018-04-23 12:24:40+00:00,request for payment 23451
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 12:31:42+00:00,request for payment 67288
Request Payment,2018-04-23 12:47:30+00:00,request for payment 38563
Permit SUBMITTED by EMPLOYEE,2018-04-23 13:05:08+00:00,request for payment 49910
Permit APPROVED by ADMINISTRATION,2018-04-23 13:05:22+00:00,request for payment 49910
Request Payment,2018-04-23 14:14:46+00:00,request for payment 21611
Permit SUBMITTED by EMPLOYEE,2018-04-23 14:35:10+00:00,request for payment 38615
Permit APPROVED by ADMINISTRATION,2018-04-23 14:35:14+00:00,request for payment 38615
Permit SUBMITTED by EMPLOYEE,2018-04-23 14:35:55+00:00,request for payment 24804
Permit APPROVED by ADMINISTRATION,2018-04-23 14:37:21+00:00,request for payment 24804
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 14:41:32+00:00,request for payment 46946
Request For Payment APPROVED by BUDGET OWNER,2018-04-23 14:42:11+00:00,request for payment 44511
Request For Payment REJECTED by EMPLOYEE,2018-04-23 14:43:01+00:00,request for payment 41211
Request For Payment REJECTED by EMPLOYEE,2018-04-23 14:46:20+00:00,request for payment 32483
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 14:46:56+00:00,request for payment 33324
Request For Payment SUBMITTED by EMPLOYEE,2018-04-23 14:46:57+00:00,request for payment 24804
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 14:47:56+00:00,request for payment 15319
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-23 14:48:20+00:00,request for payment 46194
Permit SUBMITTED by EMPLOYEE,2018-04-23 14:50:22+00:00,request for payment 36274
Permit SUBMITTED by EMPLOYEE,2018-04-23 14:50:22+00:00,request for payment 36276
Permit SUBMITTED by EMPLOYEE,2018-04-23 14:50:22+00:00,request for payment 36272
Permit APPROVED by ADMINISTRATION,2018-04-23 14:50:24+00:00,request for payment 36274
Permit APPROVED by ADMINISTRATION,2018-04-23 14:50:24+00:00,request for payment 36276
Permit APPROVED by ADMINISTRATION,2018-04-23 14:50:24+00:00,request for payment 36272
Request For Payment SUBMITTED by EMPLOYEE,2018-04-23 14:53:21+00:00,request for payment 46821
Request For Payment APPROVED by ADMINISTRATION,2018-04-23 14:53:56+00:00,request for payment 46821
Request For Payment APPROVED by ADMINISTRATION,2018-04-23 14:56:05+00:00,request for payment 24804
Request Payment,2018-04-23 15:06:15+00:00,request for payment 33324
Permit SUBMITTED by EMPLOYEE,2018-04-23 15:14:06+00:00,request for payment 45922
Permit APPROVED by ADMINISTRATION,2018-04-23 15:14:11+00:00,request for payment 45922
Permit SUBMITTED by EMPLOYEE,2018-04-23 15:17:03+00:00,request for payment 50609
Permit APPROVED by ADMINISTRATION,2018-04-23 15:17:05+00:00,request for payment 50609
Permit SUBMITTED by EMPLOYEE,2018-04-23 15:31:11+00:00,request for payment 50624
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 9263
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 9261
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 23222
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 55319
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 32422
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 64756
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 40630
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 40627
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 43304
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 43323
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 42904
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 186037
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 185912
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 43109
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 185983
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 41264
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 43402
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 31631
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 41336
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 46948
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 49737
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 53876
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 32130
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 13954
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 13956
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 186099
Payment Handled,2018-04-23 15:31:12+00:00,request for payment 186049
_END_,2018-04-23 15:31:13+00:00,request for payment 9263
_END_,2018-04-23 15:31:13+00:00,request for payment 9261
_END_,2018-04-23 15:31:13+00:00,request for payment 23222
_END_,2018-04-23 15:31:13+00:00,request for payment 55319
_END_,2018-04-23 15:31:13+00:00,request for payment 32422
_END_,2018-04-23 15:31:13+00:00,request for payment 64756
_END_,2018-04-23 15:31:13+00:00,request for payment 40630
_END_,2018-04-23 15:31:13+00:00,request for payment 40627
_END_,2018-04-23 15:31:13+00:00,request for payment 43304
_END_,2018-04-23 15:31:13+00:00,request for payment 43323
_END_,2018-04-23 15:31:13+00:00,request for payment 42904
_END_,2018-04-23 15:31:13+00:00,request for payment 186037
_END_,2018-04-23 15:31:13+00:00,request for payment 185912
_END_,2018-04-23 15:31:13+00:00,request for payment 43109
_END_,2018-04-23 15:31:13+00:00,request for payment 185983
_END_,2018-04-23 15:31:13+00:00,request for payment 41264
_END_,2018-04-23 15:31:13+00:00,request for payment 43402
_END_,2018-04-23 15:31:13+00:00,request for payment 31631
_END_,2018-04-23 15:31:13+00:00,request for payment 41336
_END_,2018-04-23 15:31:13+00:00,request for payment 46948
_END_,2018-04-23 15:31:13+00:00,request for payment 49737
_END_,2018-04-23 15:31:13+00:00,request for payment 53876
_END_,2018-04-23 15:31:13+00:00,request for payment 32130
_END_,2018-04-23 15:31:13+00:00,request for payment 186099
_END_,2018-04-23 15:31:13+00:00,request for payment 186049
Permit APPROVED by ADMINISTRATION,2018-04-23 15:31:41+00:00,request for payment 50624
Request Payment,2018-04-23 19:45:55+00:00,request for payment 15319
Permit SUBMITTED by EMPLOYEE,2018-04-23 19:47:14+00:00,request for payment 50640
Permit APPROVED by ADMINISTRATION,2018-04-23 19:48:16+00:00,request for payment 50640
Request Payment,2018-04-23 20:52:00+00:00,request for payment 46194
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 03:15:23+00:00,request for payment 54702
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 05:09:05+00:00,request for payment 32184
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 05:09:05+00:00,request for payment 32179
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 05:09:05+00:00,request for payment 32182
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 05:09:05+00:00,request for payment 32181
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 05:09:05+00:00,request for payment 32215
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 05:42:59+00:00,request for payment 50609
Request Payment,2018-04-24 05:49:37+00:00,request for payment 54702
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 06:29:56+00:00,request for payment 24804
Permit APPROVED by SUPERVISOR,2018-04-24 06:31:23+00:00,request for payment 47320
Permit APPROVED by SUPERVISOR,2018-04-24 06:31:23+00:00,request for payment 47325
Permit APPROVED by SUPERVISOR,2018-04-24 06:31:23+00:00,request for payment 47321
Permit APPROVED by SUPERVISOR,2018-04-24 06:31:23+00:00,request for payment 47327
Permit APPROVED by SUPERVISOR,2018-04-24 06:31:23+00:00,request for payment 47323
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 06:32:27+00:00,request for payment 66534
Request For Payment REJECTED by EMPLOYEE,2018-04-24 06:33:08+00:00,request for payment 33174
Request For Payment REJECTED by EMPLOYEE,2018-04-24 06:41:08+00:00,request for payment 21589
_END_,2018-04-24 06:41:09+00:00,request for payment 21589
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 06:41:30+00:00,request for payment 186043
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 06:58:55+00:00,request for payment 48948
Request Payment,2018-04-24 07:01:52+00:00,request for payment 24804
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 07:04:51+00:00,request for payment 47320
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 07:04:51+00:00,request for payment 47325
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 07:04:51+00:00,request for payment 47321
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 07:04:51+00:00,request for payment 47327
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 07:04:51+00:00,request for payment 47323
Permit SUBMITTED by EMPLOYEE,2018-04-24 07:12:02+00:00,request for payment 44412
Permit APPROVED by ADMINISTRATION,2018-04-24 07:12:14+00:00,request for payment 44412
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 07:12:53+00:00,request for payment 44511
Request For Payment SUBMITTED by EMPLOYEE,2018-04-24 07:26:08+00:00,request for payment 2334
Request For Payment REJECTED by ADMINISTRATION,2018-04-24 07:26:21+00:00,request for payment 2334
Request For Payment SUBMITTED by EMPLOYEE,2018-04-24 08:18:09+00:00,request for payment 36272
Request For Payment APPROVED by ADMINISTRATION,2018-04-24 08:18:40+00:00,request for payment 36272
Permit APPROVED by BUDGET OWNER,2018-04-24 08:19:26+00:00,request for payment 44412
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 08:20:03+00:00,request for payment 50640
Request Payment,2018-04-24 08:24:40+00:00,request for payment 49713
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 08:26:10+00:00,request for payment 47482
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 08:54:12+00:00,request for payment 15749
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 08:54:12+00:00,request for payment 15747
Permit FINAL_APPROVED by DIRECTOR,2018-04-24 08:54:12+00:00,request for payment 15751
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 08:54:38+00:00,request for payment 45765
Request For Payment SUBMITTED by EMPLOYEE,2018-04-24 09:15:24+00:00,request for payment 45517
Request For Payment APPROVED by ADMINISTRATION,2018-04-24 09:17:08+00:00,request for payment 45517
Request For Payment SUBMITTED by EMPLOYEE,2018-04-24 09:19:09+00:00,request for payment 45464
Request For Payment APPROVED by ADMINISTRATION,2018-04-24 09:19:16+00:00,request for payment 45464
Permit APPROVED by BUDGET OWNER,2018-04-24 09:31:23+00:00,request for payment 26135
Permit APPROVED by BUDGET OWNER,2018-04-24 09:31:23+00:00,request for payment 26130
Permit APPROVED by BUDGET OWNER,2018-04-24 09:31:23+00:00,request for payment 26133
Request For Payment SUBMITTED by EMPLOYEE,2018-04-24 09:47:02+00:00,request for payment 67309
Request For Payment APPROVED by ADMINISTRATION,2018-04-24 09:48:03+00:00,request for payment 67309
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-04-24 09:56:14+00:00,request for payment 46821
Request For Payment APPROVED by BUDGET OWNER,2018-04-24 10:21:47+00:00,request for payment 67309
Request For Payment SUBMITTED by EMPLOYEE,2018-04-24 10:41:48+00:00,request for payment 32483
Request For Payment APPROVED by ADMINISTRATION,2018-04-24 10:41:52+00:00,request for payment 32483
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 10:46:48+00:00,request for payment 50624
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 10:54:14+00:00,request for payment 49910
Permit APPROVED by BUDGET OWNER,2018-04-24 11:03:55+00:00,request for payment 54806
Permit APPROVED by BUDGET OWNER,2018-04-24 11:03:55+00:00,request for payment 54808
Permit FINAL_APPROVED by SUPERVISOR,2018-04-24 11:10:40+00:00,request for payment 49869
Permit APPROVED by BUDGET OWNER,2018-04-24 11:13:07+00:00,request for payment 49817
Permit APPROVED by BUDGET OWNER,2018-04-24 11:13:07+00:00,request for payment 49815
