concept:name,time:timestamp,case:concept:name
Request For Payment APPROVED by ADMINISTRATION,2018-08-28 15:00:53+00:00,request for payment 180791
Request For Payment SUBMITTED by EMPLOYEE,2018-08-28 17:57:44+00:00,request for payment 179342
Request For Payment REJECTED by ADMINISTRATION,2018-08-28 17:57:55+00:00,request for payment 179342
Request Payment,2018-08-28 19:25:55+00:00,request for payment 180591
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-28 19:26:48+00:00,request for payment 181194
Request Payment,2018-08-29 05:23:17+00:00,request for payment 179303
Request Payment,2018-08-29 06:17:33+00:00,request for payment 174635
Request For Payment REJECTED by EMPLOYEE,2018-08-29 06:28:54+00:00,request for payment 173126
Request Payment,2018-08-29 06:33:32+00:00,request for payment 181384
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 06:41:49+00:00,request for payment 174793
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 06:41:58+00:00,request for payment 174793
Request Payment,2018-08-29 06:43:09+00:00,request for payment 172994
Request Payment,2018-08-29 06:43:38+00:00,request for payment 179448
Request Payment,2018-08-29 06:43:48+00:00,request for payment 179782
Request Payment,2018-08-29 06:43:57+00:00,request for payment 179787
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 07:00:08+00:00,request for payment 174799
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 07:00:15+00:00,request for payment 174799
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 07:20:22+00:00,request for payment 174665
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 07:20:32+00:00,request for payment 174665
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 07:31:07+00:00,request for payment 174040
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 07:31:14+00:00,request for payment 181200
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 07:36:46+00:00,request for payment 174671
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 07:36:48+00:00,request for payment 174671
Request For Payment APPROVED by BUDGET OWNER,2018-08-29 08:21:47+00:00,request for payment 174665
Request Payment,2018-08-29 08:32:43+00:00,request for payment 178935
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 08:39:36+00:00,request for payment 167259
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 08:52:20+00:00,request for payment 174702
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 08:52:23+00:00,request for payment 174702
Request Payment,2018-08-29 09:09:55+00:00,request for payment 178981
Request For Payment APPROVED by BUDGET OWNER,2018-08-29 09:10:43+00:00,request for payment 174702
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 09:14:31+00:00,request for payment 167259
Request For Payment REJECTED by EMPLOYEE,2018-08-29 09:15:29+00:00,request for payment 179778
_END_,2018-08-29 09:15:30+00:00,request for payment 179778
Request For Payment APPROVED by BUDGET OWNER,2018-08-29 09:16:02+00:00,request for payment 174629
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 09:18:48+00:00,request for payment 174489
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 09:19:56+00:00,request for payment 174671
Request Payment,2018-08-29 09:25:39+00:00,request for payment 181200
Request Payment,2018-08-29 09:25:46+00:00,request for payment 174040
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 09:32:41+00:00,request for payment 174676
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 09:33:54+00:00,request for payment 174676
Request Payment,2018-08-29 09:35:32+00:00,request for payment 173172
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 09:59:44+00:00,request for payment 179350
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 10:01:01+00:00,request for payment 179356
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 10:01:45+00:00,request for payment 179356
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 10:32:08+00:00,request for payment 173126
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 10:33:34+00:00,request for payment 173126
Request Payment,2018-08-29 10:56:23+00:00,request for payment 174046
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 11:21:46+00:00,request for payment 173126
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 11:23:08+00:00,request for payment 179350
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 12:03:53+00:00,request for payment 174453
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 12:21:40+00:00,request for payment 173188
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 12:21:45+00:00,request for payment 173188
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 12:23:34+00:00,request for payment 173193
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 12:23:40+00:00,request for payment 173193
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 12:24:04+00:00,request for payment 173200
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 12:24:20+00:00,request for payment 173200
Request Payment,2018-08-29 12:36:48+00:00,request for payment 181194
Request Payment,2018-08-29 12:36:55+00:00,request for payment 180786
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 12:39:49+00:00,request for payment 173188
Request For Payment APPROVED by BUDGET OWNER,2018-08-29 12:41:30+00:00,request for payment 173200
Request Payment,2018-08-29 13:02:56+00:00,request for payment 179420
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 13:22:51+00:00,request for payment 174681
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 13:22:57+00:00,request for payment 174681
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 13:31:23+00:00,request for payment 180615
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 13:31:28+00:00,request for payment 180615
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 13:45:13+00:00,request for payment 172842
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-29 13:45:51+00:00,request for payment 173200
Request Payment,2018-08-29 13:45:52+00:00,request for payment 173200
Request Payment,2018-08-29 14:01:47+00:00,request for payment 174519
Request Payment,2018-08-29 14:05:48+00:00,request for payment 167259
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 14:13:37+00:00,request for payment 179361
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 14:13:53+00:00,request for payment 179361
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 14:18:45+00:00,request for payment 179367
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 14:18:48+00:00,request for payment 179367
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 14:56:08+00:00,request for payment 179798
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 14:56:19+00:00,request for payment 179798
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 15:00:01+00:00,request for payment 179804
Request For Payment REJECTED by ADMINISTRATION,2018-08-29 15:01:54+00:00,request for payment 179804
Request For Payment REJECTED by ADMINISTRATION,2018-08-29 16:55:45+00:00,request for payment 171437
Request For Payment SUBMITTED by EMPLOYEE,2018-08-29 16:57:10+00:00,request for payment 174804
Request For Payment APPROVED by ADMINISTRATION,2018-08-29 16:58:41+00:00,request for payment 174804
Request Payment,2018-08-29 19:33:36+00:00,request for payment 174433
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 03:15:22+00:00,request for payment 180596
Request Payment,2018-08-30 04:20:28+00:00,request for payment 178911
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 05:28:38+00:00,request for payment 179808
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 05:29:03+00:00,request for payment 179808
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 05:57:51+00:00,request for payment 174788
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 05:58:35+00:00,request for payment 174778
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 05:59:50+00:00,request for payment 172999
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 06:01:34+00:00,request for payment 174658
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:01:40+00:00,request for payment 174665
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:17:55+00:00,request for payment 181206
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 06:20:34+00:00,request for payment 179816
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 06:28:16+00:00,request for payment 179821
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 06:28:23+00:00,request for payment 179821
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:38:00+00:00,request for payment 174783
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:41:05+00:00,request for payment 179379
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:43:01+00:00,request for payment 156625
Request Payment,2018-08-30 06:44:02+00:00,request for payment 179379
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:45:31+00:00,request for payment 174799
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 06:46:32+00:00,request for payment 179816
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:48:51+00:00,request for payment 174629
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:49:24+00:00,request for payment 180791
Request Payment,2018-08-30 06:50:22+00:00,request for payment 174671
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:51:22+00:00,request for payment 179323
Request Payment,2018-08-30 06:51:36+00:00,request for payment 180257
Request For Payment REJECTED by SUPERVISOR,2018-08-30 06:53:38+00:00,request for payment 174609
Request For Payment REJECTED by EMPLOYEE,2018-08-30 06:56:29+00:00,request for payment 174970
_END_,2018-08-30 06:56:30+00:00,request for payment 174970
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 06:57:19+00:00,request for payment 174027
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 06:58:05+00:00,request for payment 173206
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 06:58:11+00:00,request for payment 173206
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 06:58:41+00:00,request for payment 178541
Request Payment,2018-08-30 07:03:08+00:00,request for payment 174665
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:03:44+00:00,request for payment 174448
Request Payment,2018-08-30 07:20:19+00:00,request for payment 178548
Request Payment,2018-08-30 07:23:18+00:00,request for payment 180596
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 07:24:12+00:00,request for payment 181218
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:24:32+00:00,request for payment 175362
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 07:24:34+00:00,request for payment 181218
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 07:24:46+00:00,request for payment 173008
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 07:24:55+00:00,request for payment 173008
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:25:51+00:00,request for payment 175273
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:26:50+00:00,request for payment 175263
Request Payment,2018-08-30 07:27:12+00:00,request for payment 174484
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:28:52+00:00,request for payment 175268
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:29:53+00:00,request for payment 175357
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:31:11+00:00,request for payment 175258
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:32:40+00:00,request for payment 175253
Request Payment,2018-08-30 07:32:50+00:00,request for payment 174799
Request Payment,2018-08-30 07:33:13+00:00,request for payment 172969
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:33:58+00:00,request for payment 175248
Request For Payment REJECTED by SUPERVISOR,2018-08-30 07:38:49+00:00,request for payment 179283
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:39:00+00:00,request for payment 180804
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 07:40:47+00:00,request for payment 181462
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:41:24+00:00,request for payment 161663
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:41:44+00:00,request for payment 172974
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:42:25+00:00,request for payment 172979
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:44:15+00:00,request for payment 179437
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 07:45:47+00:00,request for payment 179317
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 07:46:53+00:00,request for payment 179328
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 07:47:23+00:00,request for payment 181212
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 07:47:56+00:00,request for payment 174809
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 07:47:59+00:00,request for payment 174809
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 07:48:33+00:00,request for payment 173193
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 07:49:24+00:00,request for payment 174814
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 07:49:33+00:00,request for payment 174814
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:52:27+00:00,request for payment 180615
Request Payment,2018-08-30 07:52:33+00:00,request for payment 174697
Request Payment,2018-08-30 07:52:34+00:00,request for payment 156625
Request For Payment APPROVED by BUDGET OWNER,2018-08-30 07:54:24+00:00,request for payment 179361
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 07:55:21+00:00,request for payment 179816
Request Payment,2018-08-30 08:13:24+00:00,request for payment 174524
Request Payment,2018-08-30 08:13:53+00:00,request for payment 178553
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 08:28:46+00:00,request for payment 181218
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 08:35:02+00:00,request for payment 179827
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 08:35:14+00:00,request for payment 179827
Request For Payment REJECTED by EMPLOYEE,2018-08-30 08:40:09+00:00,request for payment 174609
Request For Payment FINAL_APPROVED by SUPERVISOR,2018-08-30 08:40:26+00:00,request for payment 180814
Request Payment,2018-08-30 08:42:32+00:00,request for payment 174448
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 08:54:34+00:00,request for payment 181468
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 08:54:37+00:00,request for payment 181468
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 09:10:19+00:00,request for payment 162430
Request For Payment REJECTED by ADMINISTRATION,2018-08-30 09:11:37+00:00,request for payment 162430
Request Payment,2018-08-30 09:11:39+00:00,request for payment 180263
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 09:20:03+00:00,request for payment 174388
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 09:20:07+00:00,request for payment 174388
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 09:33:05+00:00,request for payment 175179
Request For Payment APPROVED by ADMINISTRATION,2018-08-30 09:36:15+00:00,request for payment 175179
Request Payment,2018-08-30 09:37:46+00:00,request for payment 174494
Request For Payment SUBMITTED by EMPLOYEE,2018-08-30 09:39:00+00:00,request for payment 174974
